,Year,Mo,Dy,Tsunami Event Validity,Tsunami Cause Code,Earthquake Magnitude,Focal Depth (km),Deposits,Country,Area,Region,Location Name,Latitude,Longitude,Maximum Water Height (m),Number of Runups,Tsunami Magnitude (Iida),Tsunami Intensity,Deaths,Death Description,Damage ($Mil),Damage Description
1453,2006,5,20,4.0,6.0,7.1,29.0,0,MONTSERRAT,NA,74.0,SOUFRIERE HILLS VOLCANO,16.722,-62.18,1.0,4,0.8,1.0,0,1.0,0.0,1.0
1454,2006,6,15,4.0,9.0,7.1,29.0,0,SPAIN,NA,50.0,"CIUTADELLA, MENORCA ISLAND",40.0,3.83,6.0,1,0.8,1.0,0,1.0,33.0,4.0
1455,2006,7,17,4.0,1.0,7.7,34.0,4,INDONESIA,NA,60.0,SOUTH OF JAVA,-9.254,107.411,20.9,211,0.8,1.0,802,3.0,55.0,4.0
1456,2006,8,27,2.0,9.0,7.1,29.0,0,SOUTH KOREA,NA,84.0,YELLOW SEA,18.6735,34.45,1.0,1,0.8,1.0,1,1.0,0.0,1.0
1457,2006,9,28,4.0,1.0,6.9,28.0,0,SAMOA,NA,81.0,SAMOA ISLANDS,-16.592,-172.033,0.08,1,0.8,1.0,0,1.0,0.0,1.0
1458,2006,10,15,4.0,1.0,6.7,39.0,0,USA,HI,80.0,HAWAII,19.878,-155.935,0.1,1,0.8,1.0,0,1.0,0.0,1.0
1459,2006,11,13,4.0,1.0,5.2,14.0,0,TAIWAN,NA,84.0,SOUTH CHINA SEA,20.656,119.997,0.15,1,0.8,1.0,0,1.0,0.0,1.0
1460,2006,11,15,4.0,1.0,8.3,10.0,3,RUSSIA,NA,86.0,S. KURIL ISLANDS,46.592,153.266,21.9,261,0.8,1.0,0,1.0,0.0,2.0
1461,2006,12,26,4.0,1.0,7.0,10.0,0,TAIWAN,NA,84.0,TAIWAN,21.799,120.547,0.12,7,0.8,1.0,0,1.0,0.0,1.0
1462,2007,1,13,4.0,1.0,8.1,10.0,1,RUSSIA,NA,86.0,S. KURIL ISLANDS,46.243,154.524,0.4,46,0.8,1.0,0,1.0,0.0,1.0
1463,2007,3,25,4.0,1.0,7.1,34.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-20.617,169.357,0.08,2,0.8,1.0,0,1.0,0.0,1.0
1464,2007,3,25,4.0,1.0,6.7,8.0,0,JAPAN,NA,85.0,HONSHU: W COAST,37.336,136.588,0.1,3,0.8,1.0,0,1.0,0.0,1.0
1465,2007,3,31,3.0,9.0,7.1,29.0,0,SOUTH KOREA,NA,84.0,YELLOW SEA,18.6735,34.45,1.65,2,0.8,1.0,4,1.0,2.0,2.0
1466,2007,4,1,4.0,1.0,8.1,10.0,0,SOLOMON ISLANDS,NA,82.0,SOLOMON ISLANDS,-8.46,157.044,12.1,247,0.8,1.0,50,1.0,0.0,3.0
1467,2007,4,21,4.0,3.0,6.2,29.0,0,CHILE,NA,89.0,SOUTHERN CHILE,-45.285,-72.606,50.0,7,0.8,1.0,8,1.0,0.0,1.0
1468,2007,5,7,2.0,8.0,7.1,29.0,0,BULGARIA,NA,40.0,BLACK SEA,43.0,29.0,3.0,2,0.8,1.0,0,1.0,0.0,1.0
1469,2007,5,19,3.0,7.0,7.1,29.0,0,PAPUA NEW GUINEA,NA,82.0,"RITTER ISLAND, PAPUA NEW GUINEA",-5.52,148.121,10.0,2,0.8,1.0,0,1.0,0.0,1.0
1470,2007,7,16,4.0,1.0,6.6,10.0,0,JAPAN,NA,85.0,HONSHU: W COAST,37.57,138.478,1.0,1,0.8,1.0,0,1.0,0.0,1.0
1471,2007,8,2,4.0,1.0,6.2,5.0,0,RUSSIA,NA,86.0,TATAR STRAIT,47.116,141.798,3.2,18,0.8,1.0,0,1.0,0.0,1.0
1472,2007,8,2,4.0,1.0,6.7,21.0,0,USA,AK,87.0,"ALEUTIAN ISLANDS, AK",51.307,-179.971,0.03,1,0.8,1.0,0,1.0,0.0,1.0
1473,2007,8,15,4.0,1.0,8.0,39.0,0,PERU,NA,89.0,S. PERU,-13.386,-76.603,10.05,135,0.8,1.0,3,1.0,0.0,1.0
1474,2007,9,2,4.0,1.0,7.2,35.0,0,SOLOMON ISLANDS,NA,82.0,SANTA CRUZ ISLANDS,-11.61,165.762,0.05,2,0.8,1.0,0,1.0,0.0,1.0
1475,2007,9,12,4.0,1.0,8.4,34.0,0,INDONESIA,NA,60.0,SUMATRA,-4.438,101.367,5.0,56,0.8,1.0,0,1.0,0.0,1.0
1476,2007,9,30,4.0,1.0,7.4,10.0,0,NEW ZEALAND,NA,81.0,AUCKLAND ISLANDS,-49.418,163.954,0.35,8,0.8,1.0,0,1.0,0.0,1.0
1477,2007,11,14,4.0,1.0,7.7,40.0,0,CHILE,NA,89.0,NORTHERN CHILE,-22.247,-69.89,0.28,6,0.8,1.0,0,1.0,0.0,1.0
1478,2007,12,4,4.0,8.0,7.1,29.0,0,CANADA,BC,88.0,"CHEHALIS LAKE, CHILLIWACK",49.475,-121.847,38.0,1,0.8,1.0,0,1.0,0.0,1.0
1479,2007,12,9,4.0,1.0,7.8,153.0,0,KERMADEC ISLANDS,NA,81.0,KERMADEC ISLANDS,-25.996,-177.514,0.03,1,0.8,1.0,0,1.0,0.0,1.0
1480,2008,2,25,4.0,1.0,6.5,25.0,0,INDONESIA,NA,60.0,SUMATRA,-2.486,99.972,0.12,1,0.8,1.0,0,1.0,0.0,1.0
1481,2008,4,9,4.0,1.0,7.3,35.0,0,NEW CALEDONIA,NA,82.0,LOYALTY ISLANDS,-20.071,168.892,0.16,1,0.8,1.0,0,1.0,0.0,1.0
1482,2008,5,4,3.0,9.0,7.1,29.0,0,SOUTH KOREA,NA,84.0,YELLOW SEA,18.6735,34.45,1.3,2,0.8,1.0,9,1.0,0.0,1.0
1483,2008,7,19,4.0,1.0,6.9,22.0,0,JAPAN,NA,85.0,OFF EAST COAST OF HONSHU ISLAND,37.552,142.214,0.2,3,0.8,1.0,0,1.0,0.0,1.0
1484,2008,8,8,4.0,6.0,7.1,29.0,0,USA,AK,87.0,"KASATOCHI VOLCANO, ALEUTIAN IS, AK",52.18,-175.5,0.19,2,0.8,1.0,0,1.0,0.0,1.0
1485,2008,8,20,3.0,0.0,7.1,29.0,0,SOUTH AFRICA,NA,77.0,SOUTHERN ATLANTIC OCEAN,-28.5,13.2,2.55,2,0.8,1.0,0,1.0,0.0,1.0
1486,2008,9,11,4.0,1.0,6.8,25.0,0,JAPAN,NA,85.0,HOKKAIDO ISLAND,41.892,143.754,0.09,1,0.8,1.0,0,1.0,0.0,1.0
1487,2008,10,28,3.0,9.0,7.1,29.0,0,USA,NA,75.0,MAINE,43.8,-69.7,3.6,5,0.8,1.0,0,1.0,0.02,1.0
1488,2008,11,16,4.0,1.0,7.3,30.0,0,INDONESIA,NA,83.0,SULAWESI,1.271,122.091,0.13,3,0.8,1.0,0,1.0,0.0,1.0
1489,2009,1,3,4.0,1.0,7.6,17.0,0,INDONESIA,NA,83.0,NEAR NORTH COAST,-0.414,132.885,0.39,24,0.8,1.0,0,1.0,0.0,1.0
1490,2009,1,3,3.0,1.0,7.3,23.0,0,INDONESIA,NA,83.0,NEAR NORTH COAST,-0.691,133.305,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1491,2009,1,15,4.0,1.0,7.4,36.0,0,RUSSIA,NA,86.0,KAMCHATKA,46.857,155.154,0.11,11,0.8,1.0,0,1.0,0.0,1.0
1492,2009,2,11,4.0,1.0,7.2,22.0,0,INDONESIA,NA,83.0,CELEBES SEA,3.884,126.397,0.13,1,0.8,1.0,0,1.0,0.0,1.0
1493,2009,2,24,4.0,9.0,7.1,29.0,0,EAST CHINA SEA,NA,85.0,E. CHINA SEA-S.JAPAN,18.6735,34.45,1.45,6,0.8,1.0,0,1.0,0.0,2.0
1494,2009,3,19,4.0,1.0,7.6,34.0,0,TONGA,NA,81.0,TONGA,-23.046,-174.659,0.15,27,0.8,1.0,0,1.0,0.0,1.0
1495,2009,5,28,4.0,1.0,7.3,10.0,0,HONDURAS,NA,74.0,OFF COAST OF HONDURAS,16.72,-86.236,4.0,2,0.8,1.0,0,1.0,0.0,1.0
1496,2009,7,1,4.0,1.0,6.4,19.0,0,GREECE,NA,50.0,CRETE,34.164,25.471,0.3,3,0.8,1.0,0,1.0,0.0,1.0
1497,2009,7,15,4.0,1.0,7.8,12.0,1,NEW ZEALAND,NA,81.0,OFF WEST COAST OF SOUTH ISLAND,-45.762,166.562,0.47,10,0.8,1.0,0,1.0,0.0,1.0
1498,2009,8,10,3.0,1.0,7.5,5.0,0,INDIA,NA,60.0,ANDAMAN ISLANDS,14.099,92.888,0.01,1,0.8,1.0,0,1.0,0.0,1.0
1499,2009,8,10,4.0,1.0,6.4,40.0,0,JAPAN,NA,85.0,HONSHU: S COAST,34.743,138.264,0.6,5,0.8,1.0,0,1.0,0.0,1.0
1500,2009,8,16,4.0,1.0,6.7,20.0,0,INDONESIA,NA,60.0,SUMATRA,-1.479,99.49,0.18,1,0.8,1.0,0,1.0,0.0,1.0
1501,2009,9,2,4.0,1.0,7.0,46.0,0,INDONESIA,NA,60.0,JAVA SEA,-7.782,107.297,0.4,2,0.8,1.0,0,1.0,0.0,1.0
1502,2009,9,29,4.0,1.0,8.1,18.0,8,SAMOA,NA,81.0,SAMOA ISLANDS,-15.489,-172.095,22.35,618,0.8,1.0,192,3.0,285.0,4.0
1503,2009,9,30,4.0,1.0,7.5,81.0,0,INDONESIA,NA,60.0,SUMATRA,-0.72,99.867,0.27,1,0.8,1.0,0,1.0,0.0,1.0
1504,2009,10,7,4.0,1.0,7.6,45.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-13.006,166.51,0.29,37,0.8,1.0,0,1.0,0.0,1.0
1505,2010,1,2,2.0,9.0,7.1,29.0,0,SOUTH KOREA,NA,84.0,CHEJU (JEJU) STRAIT,18.6735,34.45,1.0,0,0.8,1.0,1,1.0,0.0,1.0
1506,2010,1,3,4.0,1.0,6.6,26.0,0,SOLOMON ISLANDS,NA,82.0,SOLOMON ISLANDS,-8.743,157.477,0.01,1,0.8,1.0,0,1.0,0.0,1.0
1507,2010,1,3,4.0,1.0,7.1,25.0,0,SOLOMON ISLANDS,NA,82.0,SOLOMON ISLANDS,-8.799,157.346,7.52,51,0.8,1.0,0,1.0,0.0,1.0
1508,2010,1,5,4.0,1.0,6.8,15.0,0,SOLOMON ISLANDS,NA,82.0,SOLOMON ISLANDS,-9.019,157.551,0.03,1,0.8,1.0,0,1.0,0.0,1.0
1509,2010,1,12,4.0,3.0,7.0,13.0,0,HAITI,NA,74.0,HAITI & DOMINICAN REPUBLIC,18.457,-72.533,3.21,25,0.8,1.0,7,1.0,0.0,1.0
1510,2010,2,26,3.0,1.0,7.0,25.0,0,JAPAN,NA,85.0,RYUKYU ISLANDS,25.93,128.425,0.1,2,0.8,1.0,0,1.0,0.0,1.0
1511,2010,2,27,4.0,1.0,8.8,23.0,4,CHILE,NA,89.0,CENTRAL CHILE,-36.122,-72.898,29.0,659,0.8,1.0,156,3.0,30000.0,4.0
1512,2010,3,11,4.0,1.0,6.9,11.0,0,CHILE,NA,89.0,CENTRAL CHILE,-34.29,-71.891,0.14,2,0.8,1.0,0,1.0,0.0,1.0
1513,2010,4,6,4.0,1.0,7.8,31.0,0,INDONESIA,NA,60.0,SUMATRA,2.383,97.048,0.44,6,0.8,1.0,0,1.0,0.0,1.0
1514,2010,4,13,2.0,0.0,7.1,29.0,1,COOK ISLANDS,NA,81.0,"MANGAIA ISLAND, COOK ISLANDS",-21.955,-157.92,1.0,1,0.8,1.0,0,1.0,0.0,1.0
1515,2010,5,29,4.0,6.0,7.1,29.0,0,USA TERRITORY,MP,81.0,"SOUTH OF SARIGAN IS, N. MARIANA IS",16.708,145.97,0.04,1,0.8,1.0,0,1.0,0.0,1.0
1516,2010,6,12,4.0,1.0,7.5,35.0,0,INDIA,NA,60.0,LITTLE NICOBAR ISLAND,7.881,91.936,0.03,2,0.8,1.0,0,1.0,0.0,1.0
1517,2010,8,10,4.0,1.0,7.2,25.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-17.541,168.069,0.23,1,0.8,1.0,0,1.0,0.0,1.0
1518,2010,8,13,4.0,1.0,6.9,10.0,0,USA TERRITORY,GU,81.0,"GUAM, MARIANA ISLANDS",12.484,141.476,0.07,1,0.8,1.0,0,1.0,0.0,1.0
1519,2010,10,25,4.0,1.0,7.8,20.0,0,INDONESIA,NA,60.0,SUMATRA,-3.487,100.082,16.9,358,0.8,1.0,431,3.0,39.0,4.0
1520,2010,12,21,4.0,1.0,7.4,14.0,0,JAPAN,NA,85.0,BONIN ISLANDS,26.901,143.698,0.13,4,0.8,1.0,0,1.0,0.0,1.0
1521,2010,12,25,4.0,1.0,7.3,16.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-19.702,167.947,4.1,12,0.8,1.0,0,1.0,0.0,1.0
1522,2011,1,9,4.0,1.0,6.5,24.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-19.157,168.311,0.03,1,0.8,1.0,0,1.0,0.0,1.0
1523,2011,2,11,4.0,1.0,6.8,28.0,0,CHILE,NA,89.0,CENTRAL CHILE,-36.474,-73.125,0.15,1,0.8,1.0,0,1.0,0.0,1.0
1524,2011,2,17,4.0,8.0,7.1,29.0,0,NORWAY,NA,73.0,SVALBARD,78.37,16.62,0.3,0,0.8,1.0,0,1.0,0.0,1.0
1525,2011,2,21,2.0,3.0,6.1,6.0,0,NEW ZEALAND,NA,81.0,SOUTH ISLAND,-43.583,172.68,3.5,1,0.8,1.0,0,1.0,0.0,1.0
1526,2011,3,9,4.0,1.0,7.5,32.0,0,JAPAN,NA,85.0,HONSHU ISLAND,38.435,142.842,0.6,11,0.8,1.0,0,1.0,0.0,1.0
1527,2011,3,11,4.0,1.0,9.1,30.0,8,JAPAN,NA,85.0,HONSHU ISLAND,38.297,142.372,39.26,6317,0.8,1.0,18428,4.0,220136.6,4.0
1528,2011,4,7,4.0,1.0,7.1,42.0,0,JAPAN,NA,85.0,E. COAST HONSHU ISLAND,38.276,141.588,0.08,1,0.8,1.0,0,1.0,0.0,1.0
1529,2011,5,10,4.0,1.0,6.8,11.0,0,NEW CALEDONIA,NA,82.0,LOYALTY ISLANDS,-20.244,168.226,0.03,1,0.8,1.0,0,1.0,0.0,1.0
1530,2011,6,24,4.0,1.0,7.3,52.0,0,USA,AK,87.0,"ATKA, ALEUTIAN ISLANDS, AK",52.05,-171.836,0.1,7,0.8,1.0,0,1.0,0.0,1.0
1531,2011,6,27,2.0,9.0,7.1,29.0,0,UK,NA,73.0,"PLYMOUTH, ENGLAND",50.5,-3.0,0.4,4,0.8,1.0,0,1.0,0.0,1.0
1532,2011,7,6,4.0,1.0,7.6,17.0,0,NEW ZEALAND,NA,81.0,KERMADEC ISLANDS,-29.539,-176.34,1.2,24,0.8,1.0,0,1.0,0.0,1.0
1533,2011,7,10,4.0,1.0,7.0,23.0,0,JAPAN,NA,85.0,OFF EAST COAST OF HONSHU ISLAND,38.034,143.264,0.09,1,0.8,1.0,0,1.0,0.0,1.0
1534,2011,7,30,3.0,8.0,7.1,29.0,0,NORWAY,NA,73.0,"LYSEFJOREN, WESTERN NORWAY",59.05,6.64,1.5,1,0.8,1.0,0,1.0,0.0,1.0
1535,2011,8,6,3.0,8.0,7.1,29.0,0,NORWAY,NA,73.0,"LYSEFJOREN, WESTERN NORWAY",59.05,6.64,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1536,2011,8,20,4.0,1.0,7.1,32.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-18.365,168.143,0.19,4,0.8,1.0,0,1.0,0.0,1.0
1537,2011,8,20,4.0,1.0,7.0,28.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-18.311,168.218,0.15,1,0.8,1.0,0,1.0,0.0,1.0
1538,2011,9,2,4.0,1.0,6.8,32.0,0,USA,AK,87.0,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",52.171,-171.708,0.06,1,0.8,1.0,0,1.0,0.0,1.0
1539,2011,10,21,4.0,1.0,7.4,33.0,0,NEW ZEALAND,NA,81.0,KERMADEC ISLANDS,-28.993,-176.238,0.14,3,0.8,1.0,0,1.0,0.0,1.0
1540,2012,2,2,4.0,1.0,7.0,23.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-17.827,167.133,0.08,1,0.8,1.0,0,1.0,0.0,1.0
1541,2012,3,9,4.0,1.0,6.7,16.0,0,VANUATU,NA,82.0,OFF EAST COAST OF VANUATU,-19.125,169.613,0.05,2,0.8,1.0,0,1.0,0.0,1.0
1542,2012,3,14,4.0,1.0,6.9,12.0,0,JAPAN,NA,85.0,HOKKAIDO ISLAND,40.887,144.944,0.2,2,0.8,1.0,0,1.0,0.0,1.0
1543,2012,3,20,4.0,1.0,7.4,20.0,0,MEXICO,NA,88.0,S. MEXICO,16.493,-98.231,0.2,2,0.8,1.0,0,1.0,0.0,1.0
1544,2012,4,11,4.0,1.0,8.6,20.0,0,INDONESIA,NA,60.0,OFF W. COAST OF N SUMATRA,2.327,93.063,1.08,25,0.8,1.0,0,1.0,0.0,1.0
1545,2012,4,11,4.0,1.0,8.2,25.0,0,INDONESIA,NA,60.0,OFF W. COAST OF N SUMATRA,0.802,92.463,1.0,4,0.8,1.0,0,1.0,0.0,1.0
1546,2012,4,14,4.0,1.0,6.3,11.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-18.972,168.741,1.0,1,0.8,1.0,0,1.0,0.0,1.0
1547,2012,7,15,4.0,8.0,7.1,29.0,0,GREENLAND,NA,72.0,"ILULISSAT ICEFJORD, GREENLAND",69.2,-51.3,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1548,2012,8,27,4.0,1.0,7.3,28.0,0,EL SALVADOR,NA,88.0,EL SALVADOR-NICARAGUA,12.139,-88.59,6.3,39,0.8,1.0,0,1.0,0.0,1.0
1549,2012,8,31,4.0,1.0,7.6,28.0,0,PHILIPPINES,NA,84.0,PHILIPPINE ISLANDS,10.811,126.638,0.15,17,0.8,1.0,0,1.0,0.0,1.0
1550,2012,9,5,4.0,1.0,7.6,35.0,0,COSTA RICA,NA,88.0,COSTA RICA,10.085,-85.315,0.16,5,0.8,1.0,0,1.0,0.0,1.0
1551,2012,10,28,4.0,1.0,7.7,14.0,0,CANADA,BC,88.0,BRITISH COLUMBIA,52.788,-132.101,12.98,178,0.8,1.0,1,1.0,0.0,1.0
1552,2012,11,7,4.0,1.0,7.3,24.0,0,GUATEMALA,NA,88.0,GUATEMALA,13.988,-91.895,0.35,7,0.8,1.0,0,1.0,0.0,1.0
1553,2012,12,7,4.0,1.0,7.2,31.0,0,JAPAN,NA,85.0,OFF EAST COAST OF HONSHU ISLAND,37.89,143.949,1.0,3,0.8,1.0,0,1.0,0.0,1.0
1554,2013,1,5,4.0,1.0,7.5,10.0,0,USA,AK,87.0,"SE. ALASKA, AK",55.393,-134.652,1.5,8,0.8,1.0,0,1.0,0.0,1.0
1555,2013,2,6,4.0,1.0,7.9,24.0,0,SOLOMON ISLANDS,NA,82.0,SANTA CRUZ ISLANDS,-10.766,165.114,11.0,124,0.8,1.0,10,1.0,0.0,3.0
1556,2013,2,8,4.0,1.0,7.0,21.0,0,SOLOMON ISLANDS,NA,82.0,SANTA CRUZ ISLANDS,-10.928,166.018,0.09,1,0.8,1.0,0,1.0,0.0,1.0
1557,2013,4,19,2.0,1.0,7.2,110.0,0,RUSSIA,NA,86.0,S. KURIL ISLANDS,46.221,150.788,0.2,1,0.8,1.0,0,1.0,0.0,1.0
1558,2013,4,22,3.0,1.0,6.0,30.0,0,MEXICO,NA,88.0,MEXICO,18.081,-102.182,0.13,1,0.8,1.0,0,1.0,0.0,1.0
1559,2013,6,13,4.0,9.0,7.1,29.0,0,USA,NA,75.0,NORTHWEST ATLANTIC OCEAN,45.630174999999994,-124.38171099726776,1.8,38,0.8,1.0,0,1.0,0.0,1.0
1560,2013,6,15,3.0,1.0,6.2,10.0,0,GREECE,NA,50.0,CRETE,34.4,25.02,0.01,1,0.8,1.0,0,1.0,0.0,1.0
1561,2013,7,21,4.0,1.0,6.5,17.0,0,NEW ZEALAND,NA,81.0,COOK STRAIT,-41.704,174.337,0.07,2,0.8,1.0,0,1.0,0.0,1.0
1562,2013,8,16,4.0,1.0,6.5,8.0,0,NEW ZEALAND,NA,81.0,WELLINGTON,-41.734,174.152,0.08,2,0.8,1.0,0,1.0,0.0,1.0
1563,2013,9,24,4.0,3.0,7.7,15.0,0,PAKISTAN,NA,60.0,OFF COAST GWADAR,25.18,62.26,0.57,11,0.8,1.0,0,1.0,0.0,1.0
1564,2013,10,12,4.0,1.0,6.6,40.0,0,GREECE,NA,50.0,CRETE,35.514,23.252,0.01,1,0.8,1.0,0,1.0,0.0,1.0
1565,2013,10,25,4.0,1.0,7.1,35.0,0,JAPAN,NA,85.0,E. COAST HONSHU ISLAND,37.156,144.661,0.4,9,0.8,1.0,0,1.0,0.0,1.0
1566,2013,11,17,4.0,1.0,7.7,10.0,0,ANTARCTICA,NA,71.0,SCOTIA SEA,-60.274,-46.401,0.15,2,0.8,1.0,0,1.0,0.0,1.0
1567,2014,3,16,4.0,1.0,6.7,20.0,0,CHILE,NA,89.0,NORTHERN CHILE,-19.981,-70.702,0.26,7,0.8,1.0,0,1.0,0.0,1.0
1568,2014,4,1,4.0,1.0,8.2,25.0,0,CHILE,NA,89.0,NORTHERN CHILE,-19.61,-70.769,4.63,201,0.8,1.0,0,1.0,0.0,1.0
1569,2014,4,3,4.0,1.0,7.7,22.0,0,CHILE,NA,89.0,NORTHERN CHILE,-20.571,-70.493,0.74,5,0.8,1.0,0,1.0,0.0,1.0
1570,2014,4,12,4.0,1.0,7.6,23.0,0,SOLOMON ISLANDS,NA,82.0,SOLOMON ISLANDS,-11.27,162.148,0.05,8,0.8,1.0,0,1.0,0.0,1.0
1571,2014,4,13,4.0,1.0,7.4,39.0,0,SOLOMON ISLANDS,NA,82.0,SOLOMON ISLANDS,-11.463,162.051,0.16,9,0.8,1.0,0,1.0,0.0,1.0
1572,2014,4,18,4.0,1.0,7.2,24.0,0,MEXICO,NA,88.0,S. MEXICO,17.397,-100.972,0.43,3,0.8,1.0,0,1.0,0.0,1.0
1573,2014,4,19,4.0,1.0,7.5,43.0,0,PAPUA NEW GUINEA,NA,82.0,SOLOMON SEA,-6.755,155.024,0.11,1,0.8,1.0,0,1.0,0.0,1.0
1574,2014,5,24,4.0,1.0,6.9,6.0,0,GREECE,NA,50.0,NORTH AEGEAN SEA,40.289,25.389,0.16,1,0.8,1.0,0,1.0,0.0,1.0
1575,2014,6,23,4.0,1.0,6.9,20.0,0,NEW ZEALAND,NA,81.0,"S OF RAOUL ISLAND, KERMADEC ISLANDS",-29.977,-177.725,0.13,5,0.8,1.0,0,1.0,0.0,1.0
1576,2014,6,23,4.0,1.0,7.9,109.0,0,USA,AK,87.0,"ALEUTIAN ISLANDS, AK",51.849,178.735,0.17,20,0.8,1.0,0,1.0,0.0,1.0
1577,2014,6,23,4.0,9.0,7.1,29.0,0,SPAIN,NA,50.0,MEDITERRANEAN AND BLACK SEAS,35.63847499999999,-6.386150000000001,2.5,5,0.8,1.0,0,1.0,0.0,1.0
1578,2014,6,27,4.0,8.0,7.1,29.0,0,UKRAINE,NA,40.0,ODESSA,46.32,30.67,2.0,0,0.8,1.0,0,1.0,0.0,1.0
1579,2014,7,2,4.0,8.0,7.1,29.0,0,GREENLAND,NA,72.0,"ILULISSAT ICEFJORD, GREENLAND",69.8,-50.217,10.0,1,0.8,1.0,0,1.0,0.0,1.0
1580,2014,7,11,4.0,1.0,6.5,20.0,0,JAPAN,NA,85.0,SANRIKU,37.005,142.453,0.2,6,0.8,1.0,0,1.0,0.0,1.0
1581,2014,7,25,4.0,1.0,6.0,10.0,0,USA,AK,87.0,"PALMA BAY, AK",58.335,-136.971,0.08,1,0.8,1.0,0,1.0,0.0,1.0
1582,2014,10,9,4.0,1.0,7.0,17.0,0,CHILE,NA,89.0,EASTER ISLAND REGION,-32.108,-110.811,0.47,5,0.8,1.0,0,1.0,0.0,1.0
1583,2014,10,14,4.0,1.0,7.3,40.0,0,EL SALVADOR,NA,88.0,GULF OF FONSECA,12.526,-88.123,0.02,2,0.8,1.0,0,1.0,0.0,1.0
1584,2014,11,15,3.0,1.0,7.1,45.0,0,INDONESIA,NA,83.0,N. MOLUCCAS ISLANDS,1.893,126.522,0.09,3,0.8,1.0,0,1.0,0.0,1.0
1585,2015,2,16,4.0,1.0,6.7,23.0,0,JAPAN,NA,85.0,HONSHU,39.856,142.881,0.27,3,0.8,1.0,0,1.0,0.0,1.0
1586,2015,2,19,4.0,1.0,6.4,10.0,0,VANUATU,NA,82.0,VANUATU ISLANDS,-16.431,168.148,8.0,6,0.8,1.0,0,1.0,0.0,1.0
1587,2015,3,29,4.0,1.0,7.5,41.0,0,PAPUA NEW GUINEA,NA,82.0,BISMARCK SEA,-4.729,152.562,0.5,2,0.8,1.0,0,1.0,0.0,1.0
1588,2015,5,2,3.0,1.0,5.7,10.0,0,JAPAN,NA,85.0,S. OF HONSHU ISLAND,31.529,140.213,0.6,16,0.8,1.0,0,1.0,0.0,1.0
1589,2015,5,5,3.0,1.0,7.5,55.0,0,PAPUA NEW GUINEA,NA,82.0,NEW BRITAIN,-5.462,151.875,1.0,1,0.8,1.0,0,1.0,0.0,1.0
1590,2015,5,10,4.0,8.0,7.1,29.0,0,NORWAY,NA,73.0,NORTHERN NORWAY,69.8,20.92,1.0,0,0.8,1.0,0,1.0,0.0,1.0
1591,2015,7,1,3.0,9.0,7.1,29.0,0,SCOTLAND,NA,73.0,NORTH SEA,18.6735,34.45,0.18,3,0.8,1.0,0,1.0,0.0,1.0
1592,2015,7,10,4.0,1.0,6.7,12.0,0,SOLOMON ISLANDS,NA,82.0,SOLOMON ISLANDS,-9.307,158.403,0.01,1,0.8,1.0,0,1.0,0.0,1.0
1593,2015,7,18,4.0,1.0,7.0,11.0,0,SOLOMON ISLANDS,NA,82.0,SANTA CRUZ ISLANDS,-10.401,165.141,0.09,5,0.8,1.0,0,1.0,0.0,1.0
1594,2015,7,27,4.0,1.0,6.9,29.0,0,USA,AK,87.0,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",52.376,-169.446,0.08,2,0.8,1.0,0,1.0,0.0,1.0
1595,2015,9,16,4.0,1.0,8.3,22.0,1,CHILE,NA,89.0,CENTRAL CHILE,-31.573,-71.674,13.6,1128,8.4,1.0,8,1.0,0.0,1.0
1596,2015,10,18,4.0,8.0,7.1,29.0,1,USA,AK,87.0,"ICY BAY, AK",60.08,-141.3,193.0,3,0.8,1.0,0,1.0,0.0,1.0
1597,2015,11,11,4.0,1.0,6.9,12.0,0,CHILE,NA,89.0,CENTRAL CHILE,-29.507,-72.007,0.55,2,0.8,1.0,0,1.0,0.0,1.0
1598,2015,11,13,4.0,1.0,6.7,12.0,0,JAPAN,NA,85.0,JAPAN,31.001,128.873,0.3,1,0.8,1.0,0,1.0,0.0,1.0
1599,2015,11,17,4.0,3.0,6.5,11.0,0,GREECE,NA,50.0,IONIAN SEA,38.67,20.6,0.15,1,0.8,1.0,0,1.0,0.0,1.0
1600,2015,11,18,4.0,1.0,6.8,13.0,0,SOLOMON ISLANDS,NA,82.0,SOLOMON ISLANDS,-8.899,158.422,0.1,1,0.8,1.0,0,1.0,0.0,1.0
1601,2016,1,25,4.0,1.0,6.3,12.0,0,MOROCCO,NA,50.0,MOROCCO,35.649,-3.682,0.02,2,0.8,1.0,0,1.0,0.0,1.0
